id,ident,name,name_zh,source
5320,OYSY,Seiyun Hadhramaut International Airport,赛云-哈德拉毛国际机场,llm:codex:deepseek-v4.1-flash
5336,PAAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",帕尔默市立机场,llm:codex:deepseek-v4.1-flash
5339,PABI,Allen Army Airfield,艾伦陆军机场,llm:codex:deepseek-v4.1-flash
5342,PABR,Wiley Post Will Rogers Memorial Airport,威利·波斯特-威尔·罗杰斯纪念机场,llm:codex:deepseek-v4.1-flash
5344,PABV,Birchwood Airport,伯奇伍德机场,llm:codex:deepseek-v4.1-flash
5346,PACL,Clear Airport,克利尔机场,llm:codex:deepseek-v4.1-flash
5348,PACV,Merle K (Mudhole) Smith Airport,梅尔·K·史密斯机场,llm:codex:deepseek-v4.1-flash
5355,PAED,Elmendorf Air Force Base,埃尔门多夫空军基地,llm:codex:deepseek-v4.1-flash
5357,PAEI,Eielson Air Force Base,艾尔森空军基地,llm:codex:deepseek-v4.1-flash
5361,PAFB,Ladd Army Airfield,拉德陆军机场,llm:codex:deepseek-v4.1-flash
5362,PAFE,Kake Airport,凯克机场,llm:codex:deepseek-v4.1-flash
5365,PAGA,Edward G. Pitka Sr Airport,爱德华·G·皮特卡机场,llm:codex:deepseek-v4.1-flash
5376,PAIK,Bob Baker Memorial Airport,鲍勃·贝克纪念机场,llm:codex:deepseek-v4.1-flash
5377,PAIL,Iliamna Airport,伊利亚姆纳机场,llm:codex:deepseek-v4.1-flash
5385,PALU,Cape Lisburne LRRS Airport,利斯本角远程雷达站机场,llm:codex:deepseek-v4.1-flash
5386,PAMR,Merrill Field,梅里尔机场,llm:codex:deepseek-v4.1-flash
5394,PAOR,Northway Airport,诺斯韦机场,llm:codex:deepseek-v4.1-flash
5396,PAPB,St George Airport,圣乔治机场,llm:codex:deepseek-v4.1-flash
5397,PAPC,Port Clarence Coast Guard Station,克拉伦斯港海岸警卫队站,llm:codex:deepseek-v4.1-flash
5400,PAPM,Platinum Airport,普拉蒂纳姆机场,llm:codex:deepseek-v4.1-flash
5403,PARY,Ruby Airport,鲁比机场,llm:codex:deepseek-v4.1-flash
5410,PASN,St Paul Island Airport,圣保罗岛机场,llm:codex:deepseek-v4.1-flash
5415,PATL,Tatalina LRRS Airport,塔塔利纳远程雷达站机场,llm:codex:deepseek-v4.1-flash
5418,PAVD,Valdez Pioneer Field,瓦尔迪兹机场,llm:codex:deepseek-v4.1-flash
5420,PAWD,Seward Airport,苏厄德机场,llm:codex:deepseek-v4.1-flash
5421,PAWG,Wrangell Airport,兰格尔机场,llm:codex:deepseek-v4.1-flash
5432,PGUA,Andersen Air Force Base,安德森空军基地,llm:codex:deepseek-v4.1-flash
5441,PHBK,Barking Sands Airport,巴金沙机场,llm:codex:deepseek-v4.1-flash
5450,PHMK,Molokai Airport,莫洛凯机场,llm:codex:deepseek-v4.1-flash
5451,PHMU,Waimea Kohala Airport,怀梅阿-科哈拉机场,llm:codex:deepseek-v4.1-flash
5454,PHNY,Lanai Airport,拉奈机场,llm:codex:deepseek-v4.1-flash
5461,OP12,Shamsi Airfield,沙姆西机场,llm:codex:deepseek-v4.1-flash
5495,PPIZ,Point Lay LRRS Airport,波因特莱远程雷达站机场,llm:codex:deepseek-v4.1-flash
5509,RCAY,Gangshan Air Force Base,冈山空军基地,llm:codex:deepseek-v4.1-flash
5511,RCDC,Pingtung Air Force Base,屏东空军基地,llm:codex:deepseek-v4.1-flash
5517,RCKU,Chiayi Airport,嘉义机场,llm:codex:deepseek-v4.1-flash
5525,RCQS,Chihhang Air Base,志航空军基地,llm:codex:deepseek-v4.1-flash
5535,RJAW,Ioto (Iwo Jima) Airbase,硫磺岛机场,llm:codex:deepseek-v4.1-flash
5546,RJCJ,JASDF Chitose Air Base,日本航空自卫队千岁基地,llm:codex:deepseek-v4.1-flash
5551,RJCT,Tokachi Airport,十胜机场,llm:codex:deepseek-v4.1-flash
5553,RJDA,Amakusa Airport,天草机场,llm:codex:deepseek-v4.1-flash
5561,RJFA,JASDF Ashiya Air Base,日本航空自卫队芦屋基地,llm:codex:deepseek-v4.1-flash
5574,RJFY,JMSDF Kanoya Air Base,日本海上自卫队鹿屋航空基地,llm:codex:deepseek-v4.1-flash
5575,RJFZ,JASDF Tsuiki Air Base,日本航空自卫队筑城基地,llm:codex:deepseek-v4.1-flash
5584,RJNH,JASDF Hamamatsu Air Base,日本航空自卫队滨松基地,llm:codex:deepseek-v4.1-flash
5589,RJNY,JASDF Shizuhama Air Base,日本航空自卫队静滨基地,llm:codex:deepseek-v4.1-flash
5593,RJOF,JASDF Hofu Airfield,日本航空自卫队防府机场,llm:codex:deepseek-v4.1-flash
5603,RJOY,Yao Airport,八尾机场,llm:codex:deepseek-v4.1-flash
5609,RJSH,JMSDF Hachinohe Air Base / Hachinohe Airport,日本海上自卫队八户航空基地/八户机场,llm:codex:deepseek-v4.1-flash
5616,RJST,JASDF Matsushima Air Base,日本航空自卫队松岛基地,llm:codex:deepseek-v4.1-flash
5618,RJTA,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,日本海上自卫队厚木航空基地/美国海军厚木航空设施,llm:codex:deepseek-v4.1-flash
5619,RJTE,JMSDF Tateyama Air Base,日本海上自卫队馆山航空基地,llm:codex:deepseek-v4.1-flash
5621,RJTJ,Iruma Air Base,入间基地,llm:codex:deepseek-v4.1-flash
5622,RJTK,JGSDF Kisarazu Airfield,日本陆上自卫队木更津机场,llm:codex:deepseek-v4.1-flash
5623,RJTL,JMSDF Shimofusa Air Base,日本海上自卫队下总航空基地,llm:codex:deepseek-v4.1-flash
5628,RJTU,Utsunomiya Air Field,宇都宫机场,llm:codex:deepseek-v4.1-flash
5629,RJTY,Yokota Air Base,横田空军基地,llm:codex:deepseek-v4.1-flash
5636,RKNN,Gangneung Airport (K-18),江陵机场,llm:codex:deepseek-v4.1-flash
5652,RKSG,Camp Humphreys (A-511) Desiderio Army Airfield,汉弗莱斯军营德西德里奥陆军机场,llm:codex:deepseek-v4.1-flash
5654,RKSM,Seoul Air Base (K-16),首尔空军基地,llm:codex:deepseek-v4.1-flash
5655,RKSO,Osan Air Base,乌山空军基地,llm:codex:deepseek-v4.1-flash
5660,RKTI,Jungwon Air Base/Chungju Airport,中原空军基地/忠州机场,llm:codex:deepseek-v4.1-flash
5664,RKTY,Yecheon Airbase,醴泉空军基地,llm:codex:deepseek-v4.1-flash
5670,LR82,Boboc Air Base,博博克空军基地,llm:codex:deepseek-v4.1-flash
5673,RODN,Kadena Air Base,嘉手纳空军基地,llm:codex:deepseek-v4.1-flash
5683,ROTM,Futenma Marine Corps Air Station,普天间海军陆战队航空基地,llm:codex:deepseek-v4.1-flash
5691,RPLS,Danilo Atienza Air Base,达尼洛·阿蒂恩萨空军基地,llm:codex:deepseek-v4.1-flash
5692,RPLU,Lubang Airport,卢邦机场,llm:codex:deepseek-v4.1-flash
5695,RPMB,Rajah Buayan Air Base,拉贾·布阿扬空军基地,llm:codex:deepseek-v4.1-flash
5715,RPUB,Loakan Airport,洛坎机场,llm:codex:deepseek-v4.1-flash
5716,RPUD,Daet Airport,达特机场,llm:codex:deepseek-v4.1-flash
5721,RPUM,Mamburao Airport,曼布劳机场,llm:codex:deepseek-v4.1-flash
5725,RPUR,Dr. Juan C. Angara Airport,胡安·C·安加拉博士机场,llm:codex:deepseek-v4.1-flash
5726,RPUS,San Fernando Airport,圣费尔南多机场,llm:codex:deepseek-v4.1-flash
5729,RPUW,Marinduque Airport,马林杜克机场,llm:codex:deepseek-v4.1-flash
5743,RPVO,Ormoc Airport,奥尔莫克机场,llm:codex:deepseek-v4.1-flash
5746,RPVS,Evelio Javier Airport,埃韦利奥·哈维尔机场,llm:codex:deepseek-v4.1-flash
5756,OE49,Mecca East Airport,麦加东机场,llm:codex:deepseek-v4.1-flash
5762,OE55,Aradah Airport,阿拉达机场,llm:codex:deepseek-v4.1-flash
5764,SAAC,Comodoro Pierrestegui Airport,皮埃雷斯特吉准将机场,llm:codex:deepseek-v4.1-flash
5773,SACO,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,安布罗西奥·L·V·塔拉韦拉航空工程师国际机场,llm:codex:deepseek-v4.1-flash
5775,SADF,San Fernando Airport,圣费尔南多机场,llm:codex:deepseek-v4.1-flash
5784,SAHS,Rincon De Los Sauces Airport,林孔德洛斯绍塞斯机场,llm:codex:deepseek-v4.1-flash
5800,SAOR,Villa Reynolds Airport,雷诺兹镇机场,llm:codex:deepseek-v4.1-flash
5822,SAVC,General Enrique Mosconi International Airport,恩里克·莫斯科尼将军国际机场,llm:codex:deepseek-v4.1-flash
5831,SAWC,El Calafate - Commander Armando Tola International Airport,埃尔卡拉法特-阿曼多·托拉司令国际机场,llm:codex:deepseek-v4.1-flash
5836,SAWJ,Capitan D Daniel Vazquez Airport,丹尼尔·D·巴斯克斯上尉机场,llm:codex:deepseek-v4.1-flash
5840,SAZB,Comandante Espora Airport,埃斯波拉司令机场,llm:codex:deepseek-v4.1-flash
5850,SAZP,Comodoro Pedro Zanni Airport,佩德罗·萨尼准将机场,llm:codex:deepseek-v4.1-flash
5856,SAZY,Aviador C. Campos Airport,C·坎波斯飞行员机场,llm:codex:deepseek-v4.1-flash
5858,SBAF,Campo Délio Jardim de Mattos Airport,坎波·德利奥·雅尔丁·德·马托斯机场,llm:codex:deepseek-v4.1-flash
5860,SBAN,Anápolis Airbase,阿纳波利斯空军基地,llm:codex:deepseek-v4.1-flash
5864,SBAT,Piloto Osvaldo Marques Dias Airport,阿尔塔弗洛雷斯塔机场,llm:codex:deepseek-v4.1-flash
5866,SBAX,Romeu Zema Airport,阿拉沙机场,llm:codex:deepseek-v4.1-flash
5868,SBBG,Comandante Gustavo Kraemer Airport,巴热机场,llm:codex:deepseek-v4.1-flash
5871,SBBQ,Major Brigadeiro Doorgal Borges Airport,巴尔巴塞纳机场,llm:codex:deepseek-v4.1-flash
5877,SBBZ,Umberto Modiano Airport,卡布弗里乌机场,llm:codex:deepseek-v4.1-flash
5878,SBCA,Coronel Adalberto Mendes da Silva Airport,卡斯卡韦尔机场,llm:codex:deepseek-v4.1-flash
5885,SBCI,Brig. Lysias Augusto Rodrigues Airport,卡罗利纳机场,llm:codex:deepseek-v4.1-flash
5887,SBCM,Forquilhinha - Criciúma  Airport,克里西乌马机场,llm:codex:deepseek-v4.1-flash
5888,SBCO,Canoas Air Force Base,卡诺阿斯空军基地,llm:codex:deepseek-v4.1-flash
5889,SBCP,Bartolomeu Lisandro Airport,坎普斯-杜斯戈伊塔卡泽斯机场,llm:codex:deepseek-v4.1-flash
5893,SBCX,Hugo Cantergiani Regional Airport,南卡希亚斯机场,llm:codex:deepseek-v4.1-flash
5912,SBGV,Coronel Altino Machado Airport,瓦拉达雷斯州长机场,llm:codex:deepseek-v4.1-flash
5913,SBGW,Edu Chaves Field,瓜拉廷格塔机场,llm:codex:deepseek-v4.1-flash
5915,SBIC,Itacoatiara Airport,伊塔科阿蒂亚拉机场,llm:codex:deepseek-v4.1-flash
5918,SBIP,Usiminas Airport,伊帕廷加机场,llm:codex:deepseek-v4.1-flash
5922,SBJF,Francisco de Assis Airport,茹伊斯迪福拉机场,llm:codex:deepseek-v4.1-flash
5925,SBJV,Lauro Carneiro de Loyola Airport,若因维利机场,llm:codex:deepseek-v4.1-flash
5930,SBLN,Lins Airport,林斯机场,llm:codex:deepseek-v4.1-flash
5937,SBME,Macaé Benedito Lacerda Airport,马卡埃机场,llm:codex:deepseek-v4.1-flash
5940,SBML,Frank Miloye Milenkowichi–Marília State Airport,马里利亚机场,llm:codex:deepseek-v4.1-flash
5941,SBMN,Ponta Pelada Airport / Manaus Air Base,马瑙斯空军基地,llm:codex:deepseek-v4.1-flash
5944,SBMS,Dix-Sept Rosado Airport,莫索罗机场,llm:codex:deepseek-v4.1-flash
5952,SBPB,Parnaíba - Prefeito Doutor João Silva Filho International Airport,巴纳伊巴国际机场,llm:codex:deepseek-v4.1-flash
5953,SBPC,Poços de Caldas - Embaixador Walther Moreira Salles Airport,波苏斯-迪卡尔达斯机场,llm:codex:deepseek-v4.1-flash
5954,SBPF,Lauro Kurtz Airport,帕苏丰杜机场,llm:codex:deepseek-v4.1-flash
5956,SBPK,João Simões Lopes Neto International Airport,佩洛塔斯国际机场,llm:codex:deepseek-v4.1-flash
5969,SBSC,Santa Cruz Air Force Base,圣克鲁斯空军基地,llm:codex:deepseek-v4.1-flash
5972,SBSM,Santa Maria Airport,圣玛丽亚机场,llm:codex:deepseek-v4.1-flash
5975,SBSR,Prof. Eribelto Manoel Reino State Airport,普雷图河畔圣若泽机场,llm:codex:deepseek-v4.1-flash
5976,SBST,Santos Nero Moura Air Base / Guarujá Airport,瓜鲁雅机场,llm:codex:deepseek-v4.1-flash
5978,SBTA,Base de Aviação de Taubaté,陶巴特空军基地,llm:codex:deepseek-v4.1-flash
5979,SBTB,Trombetas Airport,特龙贝塔斯机场,llm:codex:deepseek-v4.1-flash
5987,SBTS,Tiriós Airport,蒂里奥斯机场,llm:codex:deepseek-v4.1-flash
5992,SBUG,Rubem Berta Airport,乌鲁瓜亚纳机场,llm:codex:deepseek-v4.1-flash
5996,SBVG,Major Brigadeiro Trompowsky Airport,瓦尔任阿机场,llm:codex:deepseek-v4.1-flash
5997,SBVH,Brigadeiro Camarão Airport,维列纳机场,llm:codex:deepseek-v4.1-flash
6000,SBYS,Campo Fontenelle,皮拉苏农加机场,llm:codex:deepseek-v4.1-flash
6001,SCAR,Chacalluta International Airport,阿里卡国际机场,llm:codex:deepseek-v4.1-flash
6004,SCBE,Barriles Airport,托科皮亚机场,llm:codex:deepseek-v4.1-flash
6008,SCCH,Gral. Bernardo O´Higgins Airport,奇廉机场,llm:codex:deepseek-v4.1-flash
6011,SCCY,Teniente Vidal Airport,科伊艾克机场,llm:codex:deepseek-v4.1-flash
6017,SCES,Ricardo García Posada Airport,萨尔瓦多机场,llm:codex:deepseek-v4.1-flash
6018,SCFA,Andrés Sabella Gálvez International Airport,安托法加斯塔国际机场,llm:codex:deepseek-v4.1-flash
6019,SCFM,Captain Fuentes Martinez Airport,波韦尼尔机场,llm:codex:deepseek-v4.1-flash
6024,SCHR,Cochrane Airport,科克伦机场,llm:codex:deepseek-v4.1-flash
6025,SCIE,Carriel Sur International Airport,康塞普西翁国际机场,llm:codex:deepseek-v4.1-flash
6038,SCRG,La Independencia Airport,兰卡瓜机场,llm:codex:deepseek-v4.1-flash
6042,SCTC,Maquehue Airport,特木科机场,llm:codex:deepseek-v4.1-flash
6044,SCTL,Panguilemo Airport,塔尔卡机场,llm:codex:deepseek-v4.1-flash
6046,SCTO,Victoria Airport,维多利亚机场,llm:codex:deepseek-v4.1-flash
6047,SCTT,Las Breas Airport,塔尔塔尔机场,llm:codex:deepseek-v4.1-flash
6051,SEAM,Chachoán Regional Airport,安巴托机场,llm:codex:deepseek-v4.1-flash
6062,SEMA,Jose Maria Velasco Ibarra Airport,马卡拉机场,llm:codex:deepseek-v4.1-flash
6063,SEMC,Coronel E Carvajal Airport,马卡斯机场,llm:codex:deepseek-v4.1-flash
6071,SEPV,Reales Tamarindos Airport,波托维耶霍机场,llm:codex:deepseek-v4.1-flash
6076,SESA,General Ulpiano Paez International Airport,萨利纳斯国际机场,llm:codex:deepseek-v4.1-flash
6084,SETN,Carlos Concha Torres International Airport,埃斯梅拉达斯国际机场,llm:codex:deepseek-v4.1-flash
6085,SETR,Tarapoa Airport,塔拉波阿机场,llm:codex:deepseek-v4.1-flash
6089,SGAY,Aeropuerto Nacional Juan de Ayolas,阿约拉斯机场,llm:codex:deepseek-v4.1-flash
6093,SGME,Dr. Luis María Argaña International Airport,埃斯蒂加里维亚元帅国际机场,llm:codex:deepseek-v4.1-flash
6096,SGST,Santa Teresa Airport,圣特雷莎机场,llm:codex:deepseek-v4.1-flash
6100,SKAS,Tres De Mayo Airport,阿西斯港机场,llm:codex:deepseek-v4.1-flash
6101,SKBC,Las Flores Airport,埃尔班科机场,llm:codex:deepseek-v4.1-flash
6106,SKBS,José Celestino Mutis Airport,巴伊亚索拉诺机场,llm:codex:deepseek-v4.1-flash
6107,SKBU,Gerardo Tobar López Airport,布埃纳文图拉机场,llm:codex:deepseek-v4.1-flash
6108,SKCC,Camilo Daza International Airport,库库塔国际机场,llm:codex:deepseek-v4.1-flash
6112,SKCO,La Florida Airport,图马科机场,llm:codex:deepseek-v4.1-flash
6115,SKCZ,Las Brujas Airport,科罗萨尔机场,llm:codex:deepseek-v4.1-flash
6117,SKEJ,Yariguíes Airport,巴兰卡韦尔梅哈机场,llm:codex:deepseek-v4.1-flash
6118,SKFL,Gustavo Artunduaga Paredes Airport,弗洛伦西亚机场,llm:codex:deepseek-v4.1-flash
6120,SKGI,Santiago Vila Airport,希拉多特机场,llm:codex:deepseek-v4.1-flash
6124,SKIB,Perales Airport,伊瓦格机场,llm:codex:deepseek-v4.1-flash
6129,SKLM,Jorge Isaac Airport,迈考机场,llm:codex:deepseek-v4.1-flash
6130,SKLT,Alfredo Vásquez Cobo International Airport,莱蒂西亚国际机场,llm:codex:deepseek-v4.1-flash
6134,SKMG,Baracoa Airport,马甘格机场,llm:codex:deepseek-v4.1-flash
6139,SKMU,Fabio Alberto Leon Bentley Airport,米图机场,llm:codex:deepseek-v4.1-flash
6140,SKMZ,La Nubia Airport,马尼萨莱斯机场,llm:codex:deepseek-v4.1-flash
6141,SKNV,Benito Salas Airport,内瓦机场,llm:codex:deepseek-v4.1-flash
6142,SKOC,Aguas Claras Airport,奥卡尼亚机场,llm:codex:deepseek-v4.1-flash
6147,SKPD,Obando Cesar Gaviria Trujillo Airport,伊尼里达港机场,llm:codex:deepseek-v4.1-flash
6151,SKPP,Guillermo León Valencia Airport,波帕扬机场,llm:codex:deepseek-v4.1-flash
6152,SKPQ,German Olano Air Base,赫尔曼·奥拉诺空军基地,llm:codex:deepseek-v4.1-flash
6154,SKPS,Antonio Nariño Airport,帕斯托机场,llm:codex:deepseek-v4.1-flash
6155,SKPV,El Embrujo Airport,普罗维登西亚机场,llm:codex:deepseek-v4.1-flash
6157,SKQU,Mariquita Airport,马里基塔机场,llm:codex:deepseek-v4.1-flash
6159,SKRH,Almirante Padilla Airport,里奥阿查机场,llm:codex:deepseek-v4.1-flash
6164,SKSV,Eduardo Falla Solano Airport,圣维森特德尔卡古安机场,llm:codex:deepseek-v4.1-flash
6168,SKTM,Gustavo Vargas Airport,塔梅机场,llm:codex:deepseek-v4.1-flash
6169,SKTQ,Captain Ernesto Esguerra Cubides Air Base,特雷斯埃斯基纳斯空军基地,llm:codex:deepseek-v4.1-flash
6170,SKUA,Marandúa Air Base,马兰杜阿空军基地,llm:codex:deepseek-v4.1-flash
6171,SKUC,Santiago Perez Airport,阿劳卡机场,llm:codex:deepseek-v4.1-flash
6173,SKUL,Heriberto Gíl Martínez Airport,图卢阿机场,llm:codex:deepseek-v4.1-flash
6176,SKVP,Alfonso López Pumarejo Airport,巴耶杜帕尔机场,llm:codex:deepseek-v4.1-flash
6177,SKVV,Vanguardia Airport,比亚维森西奥机场,llm:codex:deepseek-v4.1-flash
6178,SKYP,El Alcaravan - Yopal Airport,约帕尔机场,llm:codex:deepseek-v4.1-flash
6182,SLCO,Capitán Aníbal Arab Airport,科维哈机场,llm:codex:deepseek-v4.1-flash
6183,SLET,El Trompillo Airport,埃尔特龙皮略机场,llm:codex:deepseek-v4.1-flash
6187,SLPS,Capitán Av. Salvador Ogaya G. airport,苏亚雷斯港机场,llm:codex:deepseek-v4.1-flash
6189,SLSU,Juana Azurduy de Padilla Air Force Base,胡安娜·阿苏尔杜伊·德帕迪利亚空军基地,llm:codex:deepseek-v4.1-flash
6192,SLVM,Teniente Coronel Rafael Pabón Airport,拉斐尔·帕邦中校机场,llm:codex:deepseek-v4.1-flash
6202,SPAY,Teniente General Gerardo Pérez Pinedo Airport,赫拉尔多·佩雷斯·皮内多中将机场,llm:codex:deepseek-v4.1-flash
6204,SPBR,Iberia Airport,伊比利亚机场,llm:codex:deepseek-v4.1-flash
6208,SPEO,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,海梅·安德烈斯·德蒙特雷乌尔·莫拉莱斯空军中尉机场,llm:codex:deepseek-v4.1-flash
6214,SPHO,Air Force Colonel Alfredo Mendivil Duarte Airport,阿尔弗雷多·门迪维尔·杜阿尔特空军上校机场,llm:codex:deepseek-v4.1-flash
6218,SPJA,Juan Simons Vela Airport,胡安·西蒙斯·贝拉机场,llm:codex:deepseek-v4.1-flash
6219,SPJE,Shumba Airport,顺巴机场,llm:codex:deepseek-v4.1-flash
6220,SPJI,Juanjui Airport,胡安惠机场,llm:codex:deepseek-v4.1-flash
6224,SPLO,General Jorge Fernandez Maldon Airport,豪尔赫·费尔南德斯·马尔多纳多将军机场,llm:codex:deepseek-v4.1-flash
6228,SPMS,Moises Benzaquen Rengifo Airport,莫伊塞斯·本萨肯·伦希福机场,llm:codex:deepseek-v4.1-flash
6236,SPSO,Captain Renán Elías Olivera International Airport,雷南·埃利亚斯·奥利韦拉上尉国际机场,llm:codex:deepseek-v4.1-flash
6237,SPST,Cadete FAP Guillermo Del Castillo Paredes Airport,吉列尔莫·德尔卡斯蒂略·帕雷德斯空军学员机场,llm:codex:deepseek-v4.1-flash
6242,SPZA,Maria Reiche Neuman Airport,玛丽亚·赖歇·诺伊曼机场,llm:codex:deepseek-v4.1-flash
6244,SUAA,Ángel S. Adami International Airport,安赫尔·S·阿达米国际机场,llm:codex:deepseek-v4.1-flash
6245,SUDU,Santa Bernardina International Airport,圣贝尔纳迪纳国际机场,llm:codex:deepseek-v4.1-flash
6248,SUSO,Nueva Hesperides International Airport,新赫斯佩里德斯国际机场,llm:codex:deepseek-v4.1-flash
6249,SVAC,Oswaldo Guevara Mujica Airport,奥斯瓦尔多·格瓦拉·穆希卡机场,llm:codex:deepseek-v4.1-flash
6258,SVBL,El Libertador Airbase,解放者空军基地,llm:codex:deepseek-v4.1-flash
6261,SVBS,Escuela Mariscal Sucre Airport,苏克雷元帅学校机场,llm:codex:deepseek-v4.1-flash
6262,SVCB,General Tomas de Heres Airport,托马斯·德埃雷斯将军机场,llm:codex:deepseek-v4.1-flash
6263,SVCD,Caicara del Orinoco Airport,凯卡拉德尔奥里诺科机场,llm:codex:deepseek-v4.1-flash
6268,SVCN,Canaima Airport,卡奈马机场,llm:codex:deepseek-v4.1-flash
6270,SVCP,General Francisco Bermúdez Airport,弗朗西斯科·贝穆德斯将军机场,llm:codex:deepseek-v4.1-flash
6271,SVCR,José Leonardo Chirinos Airport,何塞·莱昂纳多·奇里诺斯机场,llm:codex:deepseek-v4.1-flash
6272,SVCS,Caracas Óscar Machado Zuloaga International Airport,加拉加斯奥斯卡·马查多·苏洛阿加国际机场,llm:codex:deepseek-v4.1-flash
6277,SVED,El Dorado Airport,埃尔多拉多机场,llm:codex:deepseek-v4.1-flash
6282,SVFM,Generalissimo Francisco de Miranda Air Base,弗朗西斯科·德·米兰达大元帅空军基地,llm:codex:deepseek-v4.1-flash
6286,SVGI,Guiria Airport,圭里亚机场,llm:codex:deepseek-v4.1-flash
6296,SVLO,La Orchila Airport,拉奥尔奇拉机场,llm:codex:deepseek-v4.1-flash
6301,SVMP,Metropolitano International Airport,大都会国际机场,llm:codex:deepseek-v4.1-flash
6310,SVPC,General Bartolome Salom International Airport,巴托洛梅·萨洛姆将军国际机场,llm:codex:deepseek-v4.1-flash
6312,SVPM,Paramillo Airport,帕拉米略机场,llm:codex:deepseek-v4.1-flash
6316,SVPT,Palmarito Airport,帕尔马里托机场,llm:codex:deepseek-v4.1-flash
6326,SVSP,Sub Teniente Nestor Arias Airport,内斯托尔·阿里亚斯少尉机场,llm:codex:deepseek-v4.1-flash
6329,SVSZ,Miguel Urdaneta Fernández Airport,米格尔·乌尔达内塔·费尔南德斯机场,llm:codex:deepseek-v4.1-flash
6332,SVTM,Tumeremo Airport,图梅雷莫机场,llm:codex:deepseek-v4.1-flash
6336,SVVL,Dr. Antonio Nicolás Briceño Airport,安东尼奥·尼古拉斯·布里塞尼奥博士机场,llm:codex:deepseek-v4.1-flash
6337,SVVP,Valle de La Pascua Airport,巴耶德拉帕斯夸机场,llm:codex:deepseek-v4.1-flash
6339,OS57,Abu ad Duhur Air Base,阿布杜胡尔空军基地,llm:codex:deepseek-v4.1-flash
6346,OS64,An Nasiriyah Air Base,纳西里耶空军基地,llm:codex:deepseek-v4.1-flash
6351,OS69,Khalkhalah Air Base,哈勒哈拉空军基地,llm:codex:deepseek-v4.1-flash
6352,OS70,Al Qusayr Air Base,古赛尔空军基地,llm:codex:deepseek-v4.1-flash
6358,SYLT,Lethem Airport,莱瑟姆机场,llm:codex:deepseek-v4.1-flash
6364,TFFG,Grand Case-l'Espérance Airport,格朗卡斯-莱斯佩朗斯机场,llm:codex:deepseek-v4.1-flash
6365,TFFM,Marie-Galante Airport,玛丽-加朗特机场,llm:codex:deepseek-v4.1-flash
6375,TJ-UT45,Gissar Air Base,吉萨尔空军基地,llm:codex:deepseek-v4.1-flash
6376,TJ-UT46,Farkhor Air Base,法尔霍尔空军基地,llm:codex:deepseek-v4.1-flash
6378,TJAB,Antonio Nery Juarbe Pol Airport,阿雷西沃机场,llm:codex:deepseek-v4.1-flash
6381,TJIG,Fernando Luis Ribas Dominicci Airport,费尔南多·路易斯·里巴斯·多米尼奇机场,llm:codex:deepseek-v4.1-flash
6385,TJVQ,Antonio Rivera Rodriguez Airport,安东尼奥·里维拉·罗德里格斯机场,llm:codex:deepseek-v4.1-flash
6392,UT1G,Ashgabat Bezmein Air Base,阿什哈巴德别兹梅因空军基地,llm:codex:deepseek-v4.1-flash
6397,TM-UT52,Mary North Airport,马里北机场,llm:codex:deepseek-v4.1-flash
6407,TQPF,Clayton J. Lloyd International Airport,克莱顿·J·劳埃德国际机场,llm:codex:deepseek-v4.1-flash
6412,TVSB,J F Mitchell Airport,J·F·米切尔机场,llm:codex:deepseek-v4.1-flash
6414,TVSM,Mustique Airport,马斯蒂克机场,llm:codex:deepseek-v4.1-flash
6428,UAFW,Kant Air Base,坎特空军基地,llm:codex:deepseek-v4.1-flash
6445,UDYE,Erebuni Airport,埃雷布尼机场,llm:codex:deepseek-v4.1-flash
6448,UERP,Polyarny Airport,波利亚尔内机场,llm:codex:deepseek-v4.1-flash
6457,UHMD,Provideniya Bay Airport,普罗维杰尼亚湾机场,llm:codex:deepseek-v4.1-flash
6459,UHMP,Pevek Airport,佩韦克机场,llm:codex:deepseek-v4.1-flash
6479,UKKM,Hostomel Airport,霍斯托梅尔机场,llm:codex:deepseek-v4.1-flash
6491,ULOO,Princess Olga Pskov International Airport,普斯科夫公主奥尔加国际机场,llm:codex:deepseek-v4.1-flash
6497,UMII,Vitebsk Vostochny Airport,维捷布斯克东方机场,llm:codex:deepseek-v4.1-flash
6509,UOHH,Khatanga Airport,哈坦加机场,llm:codex:deepseek-v4.1-flash
6924,07FA,Ocean Reef Club Airport,海洋礁俱乐部机场,llm:codex:deepseek-v4.1-flash
12243,5A8,Aleknagik / New Airport,阿莱克纳吉克/新机场,llm:codex:deepseek-v4.1-flash
17619,PAHC,Holy Cross Airport,圣十字机场,llm:codex:deepseek-v4.1-flash
18966,K67L,Mesquite Airport,梅斯基特机场,llm:codex:deepseek-v4.1-flash
19033,K76F,Van Zandt County Regional Airport,范赞特县地区机场,llm:codex:deepseek-v4.1-flash
19042,K79J,South Alabama Regional At Bill Benton Field Airport,南亚拉巴马地区机场（比尔·本顿机场）,llm:codex:deepseek-v4.1-flash
19242,KAEG,Double Eagle II Airport,双鹰二号机场,llm:codex:deepseek-v4.1-flash
19334,KAWO,Arlington Municipal Airport,阿灵顿市立机场,llm:codex:deepseek-v4.1-flash
